
TRAIN SET (14663 reactions):
  Ea MAE (neural):      14.67 kcal/mol   |  R²:  0.4782   r:  0.6985
  Ea MAE (physics):     15.59 kcal/mol   |  R²:  0.4220   (baseline)
rxn009669       train       24.43      31.75       7.32     0.1324
rxn009670       train       31.43      31.08       0.35     0.2713
rxn009671       train       32.93      59.64      26.71     0.2893
rxn009672       train       74.14      60.03      14.11     0.3070
rxn009673       train       29.52      37.56       8.03     0.3278
rxn009674       val         76.74      49.63      27.11     0.0946
rxn009675       train       17.20      19.45       2.26     0.1035
rxn009676       train       74.83      51.24      23.59     0.2031
rxn009677       train       39.32      41.48       2.16     0.2429
rxn009678       train       43.88      43.00       0.88     0.2855
rxn009679       train        9.08      32.95      23.86     0.3336
rxn009680       train       71.65      70.49       1.16     0.2422
rxn009681       train       70.19      63.03       7.17     0.6629
rxn009682       train       52.63      41.70      10.94     0.4665
rxn009683       train       19.26      54.16      34.90     0.4510
rxn009684       train       64.46      49.69      14.77     0.1941
rxn009685       train       24.98      32.41       7.43     0.2725
rxn009686       train       46.48      49.15       2.67     0.3529
rxn009687       train       38.63      60.96      22.32     0.3529
rxn009688       train       67.96      63.64       4.31     0.3681
rxn009689       train       28.73      34.81       6.09     0.3668
rxn009690       train       75.08      61.46      13.63     0.2874
rxn009691       train       19.31      18.69       0.62     0.4025
rxn009692       train       27.33      28.50       1.17     0.8189
rxn009693       val         20.16      23.02       2.86     0.2705
rxn009694       train       46.89      48.99       2.10     0.4602
rxn009695       train       59.15      17.22      41.93     0.4002
rxn009696       train       27.54      40.62      13.08     0.1070
rxn009697       train       76.85      45.29      31.56     0.4022
rxn009698       val          8.44      20.77      12.33     0.2501
rxn009699       val         29.28      33.14       3.86     0.1325
rxn009700       train       73.41      46.69      26.73     0.4453
rxn009701       train       16.39      33.12      16.73     0.1234
rxn009702       train       51.03      52.35       1.33     0.1127
rxn009703       train       37.12      11.71      25.41     0.0861
rxn009704       train       48.75      28.15      20.61     0.2318
rxn009705       train       49.23      17.50      31.73     0.3012
rxn009706       train       45.75      34.27      11.48     0.0669
rxn009707       train       12.28      21.71       9.43     0.1756
rxn009708       val          7.78      22.17      14.39     0.3161
rxn009709       train       35.54      36.04       0.49     0.1960
rxn009710       train       52.16      45.36       6.79     0.1871
rxn009711       train       37.45       6.13      31.32     0.4015
rxn009712       train       36.44      20.07      16.37     0.3126
rxn009713       train      119.84      55.72      64.12     0.3150
rxn009714       train       33.40      26.07       7.33     0.1365
rxn009715       train       46.20      38.04       8.16     0.0863
rxn009716       train       54.56      46.33       8.23     0.2762
rxn009717       train       34.28      28.41       5.87     0.0722
rxn009718       train       29.45      29.49       0.04     0.2635
rxn009719       train        7.04      19.39      12.35     0.0719
rxn009720       val          9.79      17.87       8.08     0.1968
rxn009721       train       69.49      36.83      32.66     0.4643
rxn009722       train      105.02      39.24      65.78     0.2316
rxn009723       val         14.94      31.59      16.65     0.1641
rxn009724       train       59.61      53.37       6.24     0.1625
rxn009725       train       23.15      31.32       8.17     0.0785
rxn009726       train       22.91      27.88       4.98     0.1038
rxn009727       train        7.65      17.68      10.03     0.1230
rxn009728       train       53.51      47.68       5.84     0.2120
rxn009729       train       32.28      39.15       6.87     0.1024
rxn009730       train       41.21      46.66       5.44     0.0623
rxn009731       train       12.14      33.73      21.58     0.1166
rxn009732       train       32.79      27.37       5.43     0.3156
rxn009733       train       16.26      37.96      21.70     0.1370
rxn009734       val         29.35      35.90       6.54     0.2366
rxn009735       train       17.35      24.33       6.98     0.1865
rxn009736       train       13.29      35.32      22.03     0.1430
rxn009737       val         20.79      28.01       7.21     0.1604
rxn009738       train        5.35      17.43      12.08     0.0942
rxn009739       train        6.30      17.99      11.69     0.1652
rxn009740       train       60.79      50.73      10.06     0.1248
rxn009741       train       71.66      27.29      44.37     0.3352
rxn009742       train       53.56      42.64      10.92     0.1398
rxn009743       train       70.66      38.14      32.52     0.2912
rxn009744       train       46.56      39.45       7.11     0.0761
rxn009745       train       29.15      17.87      11.28     0.0994
rxn009746       train      120.76      67.21      53.55     0.1803
rxn009747       train       30.65      53.42      22.77     0.1839
rxn009748       train       36.78      47.02      10.24     0.0670
rxn009749       train       64.60      47.71      16.88     0.2280
rxn009750       train       54.95      49.29       5.65     0.2394
rxn009751       train        9.05      47.03      37.98     0.1093
rxn009752       train       58.91      49.55       9.36     0.1199
rxn009753       train       77.30      39.96      37.34     0.2104
rxn009754       train       32.07      49.73      17.66     0.2928
rxn009755       train       15.66      27.92      12.26     0.1477
rxn009756       train        2.21      22.78      20.57     0.0910
rxn009757       train       23.08      61.70      38.62     0.1685
rxn009758       train       66.89      59.60       7.30     0.2114
rxn009759       train        6.99      11.46       4.47     0.1692
rxn009760       train       18.18      27.44       9.27     0.1147
rxn009761       train        5.11      18.02      12.91     0.1188
rxn009762       train        3.30      20.99      17.68     0.0297
rxn009763       val          9.19      33.29      24.11     0.1077
rxn009764       train       53.36      51.61       1.75     0.0954
rxn009765       train       79.59      66.41      13.18     0.1507
rxn009766       train       29.50      36.18       6.68     0.2255
rxn009767       train       32.26      34.15       1.89     0.1346
rxn009768       train       26.66      44.30      17.65     0.1892
rxn009769       val         18.81      22.66       3.85     0.1036
rxn009770       train       12.75      35.90      23.14     0.1558
rxn009771       train       26.62      13.87      12.74     0.1296
rxn009772       train       58.55      56.70       1.86     0.1024
rxn009773       val         47.18      50.55       3.36     0.1486
rxn009774       train        1.12      18.11      16.98     0.1216
rxn009775       train       32.95      21.40      11.55     0.1182
rxn009776       train        1.20      19.05      17.85     0.0440
rxn009777       train      103.71      63.56      40.15     0.1297
rxn009778       train       78.53      59.54      19.00     0.1885
rxn009779       train       58.48      38.99      19.49     0.2019
rxn009780       train       37.45      40.84       3.39     0.1156
rxn009781       train       54.49      63.96       9.47     0.2936
rxn009782       train       61.80      64.00       2.20     0.2175
rxn009783       train       35.88      42.74       6.86     0.1400
rxn009784       train       54.15      72.25      18.10     0.3129
rxn009785       train       72.20      60.89      11.31     0.2719
rxn009786       train       33.17      17.96      15.21     0.0736
rxn009787       train       42.06      63.78      21.72     0.2247
rxn009788       train       19.85      22.63       2.78     0.1333
rxn009789       train       32.89      31.80       1.09     0.0977
rxn009790       train       57.28      51.28       6.00     0.1465
rxn009791       train       42.38      35.76       6.62     0.0598
rxn009792       train       20.16      32.60      12.43     0.1762
rxn009793       train       64.22      58.77       5.45     0.2523
rxn009794       train       49.88      62.35      12.47     0.1378
rxn009795       train       10.20      21.00      10.80     0.0979
rxn009796       train       63.18      35.66      27.52     0.1559
rxn009797       train        8.76      24.43      15.67     0.1150
rxn009798       train       21.03      36.74      15.71     0.1399
rxn009799       train       23.73      55.87      32.13     0.1552
rxn009800       val         38.24      46.61       8.37     0.0634
rxn009801       train        3.66      20.83      17.18     0.0781
rxn009802       train        3.83      45.07      41.24     0.1907
rxn009803       train       62.18      26.58      35.61     0.1915
rxn009804       train       11.12      23.40      12.27     0.0951
rxn009805       train       22.17      35.68      13.51     0.1184
rxn009806       train       79.16      59.86      19.29     0.1985
rxn009807       train       69.69      46.50      23.19     0.1526
rxn009808       train       63.61      58.94       4.66     0.1433
rxn009809       train       72.35      53.06      19.30     0.0855
rxn009810       train        3.35      18.71      15.36     0.0750
rxn009811       train       71.86      54.91      16.95     0.2058
rxn009812       train       23.21      31.93       8.72     0.1829
rxn009813       train       46.80      39.37       7.42     0.1831
rxn009814       train       67.11      44.80      22.31     0.1377
rxn009815       train       81.02      46.72      34.31     0.1446
rxn009816       train       28.40       8.24      20.15     0.1155
rxn009817       train       22.81      17.40       5.40     0.1365
rxn009818       train       87.94      50.76      37.17     0.2411
rxn009819       train       68.89      64.08       4.81     0.4631
rxn009820       train       78.92      48.07      30.85     0.1006
rxn009821       train       83.15      56.81      26.34     0.1795
rxn009822       train       51.56      53.69       2.12     0.1593
rxn009823       train       59.41      70.72      11.31     0.1992
rxn009824       train       51.04      42.71       8.33     0.3649
rxn009825       train       66.20      64.34       1.87     0.2198
rxn009826       train       60.38      52.24       8.14     0.2286
rxn009827       train       32.56      48.63      16.07     0.2067
rxn009828       train       15.59      26.79      11.20     0.5413
rxn009829       val         73.37      63.83       9.54     0.1887
rxn009830       train       76.61      49.20      27.41     0.1814
rxn009831       train       80.94      60.30      20.63     0.5105
rxn009832       train       87.14      51.07      36.06     0.1646
rxn009833       train       20.64      32.58      11.94     0.0866
rxn009834       train       77.34      65.40      11.94     0.3339
rxn009835       train       14.12      31.43      17.30     0.2784
rxn009836       train       16.75      30.62      13.87     0.1210
rxn009837       train       85.35      61.37      23.98     0.1994
rxn009838       train       49.43      58.34       8.91     0.4849
rxn009839       train       33.60      52.31      18.71     0.3211
rxn009840       train       26.18      17.86       8.32     0.2224
rxn009841       train       79.51      52.50      27.01     0.2792
rxn009842       train        1.85      13.45      11.60     0.1066
rxn009843       train       16.45      10.05       6.39     0.1769
rxn009844       train       17.60      10.00       7.60     0.1041
rxn009845       train        3.50      18.43      14.93     0.1111
rxn009846       train       44.71      60.97      16.26     0.1590
rxn009847       train       31.99      47.29      15.30     0.1579
rxn009848       train       74.90      62.38      12.52     0.3638
rxn009849       train       81.64      63.56      18.08     0.4092
rxn009850       train       50.43      55.36       4.94     0.3179
rxn009851       train       49.83      61.47      11.65     0.2495
rxn009852       train       76.73      65.28      11.46     0.2044
rxn009853       train        6.70       6.74       0.04     0.1683
rxn009854       train       30.13      47.04      16.91     0.1193
rxn009855       train        6.23      23.64      17.41     0.0480
rxn009856       train        6.42      13.85       7.43     0.1117
rxn009857       train        4.52      26.98      22.46     0.2752
rxn009858       train       67.00      54.36      12.65     0.1855
rxn009859       val        105.62      70.62      35.01     0.1630
rxn009860       val         98.17      63.10      35.07     0.3537
rxn009861       val         73.25      47.75      25.50     0.1999
rxn009862       train       69.08      56.23      12.85     0.3913
rxn009863       train        4.70      17.86      13.15     0.0736
rxn009864       train      114.42      70.42      44.00     0.1715
rxn009865       train      118.84      54.82      64.02     0.1875
rxn009866       train       83.61      77.70       5.91     0.3962
rxn009867       train       70.86      71.22       0.37     0.2727
rxn009868       val         78.64      74.92       3.72     0.3208
rxn009869       train        4.09      21.93      17.84     0.0565
rxn009870       train       96.76      48.72      48.04     0.2960
rxn009871       train       18.12      30.10      11.97     0.1577
rxn009872       train       85.23      61.91      23.32     0.4593
rxn009873       train       19.30      28.75       9.45     0.0772
rxn009874       train       25.11      39.47      14.36     0.1355
rxn009875       train       10.68      20.07       9.39     0.1159
rxn009876       train        1.65      17.42      15.77     0.0845
rxn009877       train       14.83      40.38      25.55     0.1898
rxn009878       val         93.33      72.35      20.97     0.3122
rxn009879       val         23.26      37.57      14.31     0.1175
rxn009880       train       34.07      27.03       7.05     0.1802
rxn009881       train        9.98      22.84      12.86     0.0788
rxn009882       train      117.55      69.01      48.54     0.2317
rxn009883       train       10.24      21.45      11.21     0.1892
rxn009884       train        6.22      22.51      16.28     0.1250
rxn009885       train       49.63       9.37      40.26     0.3102
rxn009886       train       67.72      65.57       2.15     0.1270
rxn009887       train       14.17      27.27      13.10     0.2166
rxn009888       train      108.21      69.34      38.87     0.4007
rxn009889       train       14.81      15.43       0.62     0.1398
rxn009890       val         96.99      68.71      28.28     0.2264
rxn009891       train       34.05      24.55       9.50     0.2840
rxn009892       train        5.77      30.89      25.12     0.0903
rxn009893       train       57.02      68.36      11.33     0.4652
rxn009894       train       18.28      29.48      11.20     0.2160
rxn009895       train        4.55      20.88      16.34     0.0479
rxn009896       train       14.94      29.70      14.76     0.1397
rxn009897       train       31.50      28.74       2.76     0.0900
rxn009898       train       22.82      26.99       4.17     0.2039
rxn009899       train       70.92      31.35      39.57     0.1837
rxn009900       train       33.07      41.62       8.55     0.2177
rxn009901       train        4.51      14.68      10.17     0.1615
rxn009902       train       34.22      30.34       3.88     0.1726
rxn009903       train        7.51       7.54       0.03     0.1598
rxn009904       train       40.80      24.44      16.36     0.1784
rxn009905       train      121.19      39.94      81.26     0.1931
rxn009906       train       27.35      32.31       4.96     0.0778
rxn009907       train       74.70      44.37      30.33     0.2467
rxn009908       train       46.49      37.06       9.43     0.2978
rxn009909       train       12.21      22.09       9.88     0.3985
rxn009910       train       10.64       9.98       0.66     0.0884
rxn009911       train       46.75      53.99       7.24     0.3169
rxn009912       train        7.58      14.55       6.97     0.0886
rxn009913       train        8.44      16.65       8.21     0.0873
rxn009914       train       79.30      13.37      65.93     0.2007
rxn009915       train       17.76      18.02       0.26     0.1346
rxn009916       train       17.38      22.09       4.72     0.0926
rxn009917       train       42.18      45.61       3.43     0.2343
rxn009918       train       56.82      39.56      17.26     0.3687
rxn009919       train       24.54      36.17      11.63     0.0980
rxn009920       train       25.07      34.40       9.33     0.1963
rxn009921       train       89.94      47.36      42.58     0.2709
rxn009922       val         37.34      48.02      10.68     0.0845
rxn009923       train       10.59      33.61      23.02     0.0968
rxn009924       train       32.18      21.94      10.24     0.1165
rxn009925       train       41.83      40.76       1.07     0.1709
rxn009926       train       14.55      32.41      17.86     0.1130
rxn009927       train       60.10      53.03       7.08     0.1142
rxn009928       train       48.25      45.26       2.99     0.3472
rxn009929       train       43.66      29.14      14.52     0.3240
rxn009930       val         38.71      49.19      10.48     0.0725
rxn009931       train       17.89      28.99      11.10     0.0674
rxn009932       train       64.94      41.07      23.87     0.4338
rxn009933       train       61.98      31.55      30.43     0.1496
rxn009934       train       17.97      37.85      19.88     0.1572
rxn009935       train       27.75      41.38      13.62     0.0823
rxn009936       train        5.55      22.86      17.30     0.1204
rxn009937       train       25.16      35.52      10.36     0.2864
rxn009938       train        1.13       3.80       2.66     0.1336
rxn009939       train       79.86      52.79      27.07     0.1898
rxn009940       train       67.19      27.38      39.81     0.1852
rxn009941       train       60.43      35.95      24.47     0.1244
rxn009942       train       31.88      46.18      14.30     0.1913
rxn009943       train       24.14      26.33       2.18     0.1423
rxn009944       train       46.53      27.48      19.05     0.1236
rxn009945       train       57.41      50.41       7.00     0.3992
rxn009946       train        3.74      30.74      27.00     0.0715
rxn009947       train       39.81      34.40       5.41     0.0641
rxn009948       train       18.40      13.42       4.98     0.1899
rxn009949       train       39.67      31.88       7.79     0.0586
rxn009950       train       42.94      17.57      25.37     0.1750
rxn009951       train       97.31      27.07      70.24     0.3472
rxn009952       train       55.35      30.94      24.41     0.3478
rxn009953       train        5.05      27.18      22.13     0.1325
rxn009954       train        6.03      13.90       7.87     0.0810
rxn009955       train       59.96      24.06      35.90     0.2020
rxn009956       train        4.94      27.07      22.12     0.1468
rxn009957       train       30.10      24.39       5.70     0.0928
rxn009958       train       36.89      49.72      12.83     0.3601
rxn009959       train       53.36      32.99      20.37     0.4046
rxn009960       train        1.41      19.75      18.35     0.3289
rxn009961       val         15.38      27.73      12.36     0.2787
rxn009962       train        7.51      11.41       3.90     0.4720
rxn009963       train       60.96      55.83       5.13     0.2234
rxn009964       train       53.91      60.84       6.94     0.1484
rxn009965       train        6.39      28.55      22.16     0.1122
rxn009966       train       30.76      44.63      13.86     0.2442
rxn009967       val         13.65      48.08      34.43     0.3271
rxn009968       train        3.38      18.06      14.67     0.1430
rxn009969       train       43.03      26.99      16.04     0.3084
rxn009970       train       27.43      59.66      32.23     0.3651
rxn009971       train       17.83      28.12      10.29     0.0881
rxn009972       train       48.05      38.34       9.71     0.1855
rxn009973       train       65.58      57.81       7.77     0.2647
rxn009974       train       70.01      56.86      13.15     0.3589
rxn009975       train       70.14      63.02       7.12     0.3375
rxn009976       val         19.45      18.22       1.23     0.2037
rxn009977       train       79.18      56.00      23.17     0.1496
rxn009978       train       64.48      50.89      13.59     0.3240
rxn009979       train       18.79      27.38       8.59     0.4243
rxn009980       train       79.44      60.36      19.08     0.2256
rxn009981       train       56.43      66.31       9.88     0.1862
rxn009982       train       45.42      41.62       3.80     0.1474
rxn009983       train       55.95      49.58       6.37     0.3078
rxn009984       train       56.30      54.99       1.31     0.3076
rxn009985       train       23.11      37.74      14.63     0.1155
rxn009986       val         74.18      58.47      15.72     0.2043
rxn009987       val         50.72      55.00       4.28     0.2147
rxn009988       train       31.16      36.96       5.80     0.1111
rxn009989       train       70.14      66.17       3.97     0.3080
rxn009990       val         54.13      56.34       2.22     0.4424
rxn009991       train       43.81      53.82      10.02     0.1615
rxn009992       train        9.97      53.01      43.04     0.3257
rxn009993       train       34.12      52.63      18.51     0.1763
rxn009994       train       27.14      56.37      29.23     0.3012
rxn009995       train       47.40      56.41       9.00     0.2422
rxn009996       train       40.10      54.43      14.33     0.3281
rxn009997       train       29.40      61.53      32.13     0.2487
rxn009998       train       44.33      19.01      25.31     0.2415
rxn009999       train       72.26      44.01      28.24     0.1757
rxn010000       train       44.24      53.91       9.66     0.4767
rxn010001       train       49.51      47.22       2.29     0.1541
rxn010002       train       27.90      39.77      11.88     0.3159
rxn010003       train        7.29      20.63      13.34     0.1258
rxn010004       train       45.76      53.03       7.26     0.3637
rxn010005       train       49.27      59.61      10.35     0.3366
rxn010006       train       70.56      64.03       6.53     0.3738
rxn010007       train       75.10      45.24      29.85     0.1867
rxn010008       train       12.61      40.92      28.31     0.2303
rxn010009       train       68.38      49.49      18.89     0.0709
rxn010010       train       41.61      53.12      11.51     0.0978
rxn010011       train       59.10      58.94       0.15     0.0781
rxn010012       train       74.35      51.50      22.85     0.0983
rxn010013       train       46.45      15.00      31.45     0.2956
rxn010014       train       81.25      52.38      28.87     0.1231
rxn010015       train       75.02      48.86      26.16     0.0866
rxn010016       train       81.57      51.34      30.23     0.1972
rxn010017       train       26.31      38.26      11.96     0.2623
rxn010018       train       66.61      55.07      11.53     0.0930
rxn010019       train       44.15      47.66       3.51     0.1282
rxn010020       train       39.85      46.49       6.64     0.1014
rxn010021       val         10.30      24.50      14.20     0.4584
rxn010022       train       72.38      44.03      28.36     0.2407
rxn010023       train       58.74      52.32       6.43     0.2707
rxn010024       train       62.38      54.42       7.96     0.1026
rxn010025       train       69.82      46.42      23.40     0.0838
rxn010026       train        1.09      16.75      15.66     0.0632
rxn010027       train       42.11      61.55      19.43     0.1889
rxn010028       train       43.62      54.90      11.28     0.4886
rxn010029       train        2.49      10.68       8.19     0.1352
rxn010030       train       84.97      64.50      20.47     0.3600
rxn010031       train       63.43      54.47       8.96     0.5919
rxn010032       train        2.44      17.78      15.34     0.0672
rxn010033       train       36.43      36.35       0.08     0.1086
rxn010034       train       13.83      19.24       5.41     0.1950
rxn010035       train       73.66      56.92      16.74     0.3302
rxn010036       train       86.80      65.33      21.48     0.2151
rxn010037       train       55.48      38.60      16.88     0.2893
rxn010038       train       23.95      42.07      18.12     0.2207
rxn010039       train       72.18      47.85      24.33     0.1314
rxn010040       train       56.26      57.71       1.45     0.2892
rxn010041       train       53.43      54.46       1.03     0.1260
rxn010042       train       12.86      12.16       0.70     0.0866
rxn010043       train       31.90      39.10       7.21     0.2853
rxn010044       train       14.86      21.70       6.84     0.1397
rxn010045       train       51.99      58.02       6.03     0.2048
rxn010046       train       34.92      39.64       4.72     0.4911
rxn010047       val         45.79      76.98      31.19     0.3039
rxn010048       train       79.48      42.13      37.34     0.1452
rxn010049       train       81.40      53.00      28.41     0.2293
rxn010050       train       27.64       8.60      19.05     0.2449
rxn010051       train       27.55      58.76      31.20     0.2630
rxn010052       val         31.95      53.79      21.84     0.3878
rxn010053       train       38.60      25.57      13.03     0.1976
rxn010054       train       69.00      47.42      21.58     0.3003
rxn010055       train       44.53      49.04       4.51     0.1481
rxn010056       train       19.72      38.62      18.90     0.2038
rxn010057       train       13.48      31.32      17.84     0.1339
rxn010058       train       61.57      62.95       1.38     0.2147
rxn010059       train       56.44      69.19      12.74     0.2091
rxn010060       val         69.85      57.85      12.00     0.2534
rxn010061       train       65.00      70.74       5.75     0.2744
rxn010062       train       60.09      79.24      19.15     0.4062
rxn010063       train       62.32      47.55      14.77     0.2358
rxn010064       train       15.76      29.04      13.28     0.1530
rxn010065       train       36.04      28.90       7.14     0.3134
rxn010066       train       69.85      57.03      12.82     0.2305
rxn010067       val         51.79      68.00      16.21     0.1858
rxn010068       train        2.23      17.43      15.20     0.1385
rxn010069       val         30.96      39.50       8.54     0.0743
rxn010070       train       37.11      30.51       6.60     0.3397
rxn010071       train       86.99      72.10      14.89     0.1604
rxn010072       train       87.01      63.64      23.37     0.4618
rxn010073       train       24.16      34.73      10.57     0.3306
rxn010074       train       67.31      60.54       6.77     0.2882
rxn010075       train       73.43      59.60      13.84     0.1380
rxn010076       train        5.39      29.11      23.73     0.1485
rxn010077       train       76.29      68.16       8.14     0.1159
rxn010078       train       79.26      65.24      14.02     0.2200
rxn010079       train       91.48      55.84      35.64     0.3411
rxn010080       train        6.99       6.79       0.21     0.1593
rxn010081       val         47.22      37.91       9.31     0.4817
rxn010082       train       84.69      72.88      11.82     0.1599
rxn010083       val          7.29      26.43      19.13     0.1363
rxn010084       val          5.09      22.68      17.60     0.0762
rxn010085       train       38.77      24.32      14.46     0.3705
rxn010086       val        104.29      65.81      38.48     0.2362
rxn010087       train       21.63      18.56       3.07     0.1583
rxn010088       train       48.03      54.65       6.62     0.2986
rxn010089       train       78.17      38.59      39.58     0.1809
rxn010090       val         82.31      65.49      16.81     0.1895
rxn010091       train      102.61      70.34      32.27     0.2132
rxn010092       train      106.16      76.27      29.88     0.3570
rxn010093       train       76.24      69.86       6.38     0.3897
rxn010094       train       31.92      28.64       3.28     0.2808
rxn010095       train       24.68       7.19      17.49     0.1015
rxn010096       train       47.19      71.05      23.86     0.2199
rxn010097       train       19.79      44.14      24.35     0.2927
rxn010098       train       74.93      55.70      19.23     0.2574
rxn010099       train        3.56      18.15      14.59     0.0668
rxn010100       train       56.62      27.03      29.59     0.1623
rxn010101       train       74.66      65.84       8.82     0.3988
rxn010102       train       25.22      57.34      32.11     0.1444
rxn010103       train       65.16      51.61      13.55     0.2578
rxn010104       train       66.18      61.23       4.95     0.3274
rxn010105       train       68.86      64.22       4.64     0.3537
rxn010106       train       32.46      35.37       2.90     0.1268
rxn010107       train       51.11      56.36       5.25     0.3672
rxn010108       train       21.88      14.07       7.81     0.1082
rxn010109       train       84.46      58.57      25.90     0.2167
rxn010110       train       56.23      27.67      28.56     0.1528
rxn010111       val         63.79      61.37       2.42     0.3562
rxn010112       train       17.75      20.70       2.95     0.1056
rxn010113       train       30.96      26.02       4.93     0.2177
rxn010114       train       28.49      19.41       9.08     0.2774
rxn010115       train       33.48      20.42      13.06     0.1634
rxn010116       train      100.37      62.24      38.13     0.2569
rxn010117       train       46.35      52.86       6.50     0.1992
rxn010118       val         66.91      70.82       3.91     0.3751
rxn010119       train       22.46      30.83       8.37     0.1402
rxn010120       val         27.44      23.47       3.97     0.0425
rxn010121       val         67.95      59.50       8.45     0.3331
rxn010122       train       42.61      77.55      34.95     0.3128
rxn010123       train       60.78      54.89       5.89     0.2086
rxn010124       val         33.90      41.16       7.26     0.4001
rxn010125       train       64.15      57.84       6.31     0.3930
rxn010126       train       60.99      36.46      24.53     0.1569
rxn010127       train        8.33      24.60      16.27     0.2245
rxn010128       train       54.65      73.16      18.51     0.2714
rxn010129       train       30.87      25.13       5.74     0.0770
rxn010130       train       66.75      53.96      12.79     0.3304
rxn010131       val         46.28      50.22       3.94     0.1578
rxn010132       train       67.55      59.67       7.88     0.2889
rxn010133       train       49.61      53.38       3.78     0.3655
rxn010134       train       42.89      32.36      10.53     0.2873
rxn010135       train       46.28      18.55      27.74     0.1245
rxn010136       train       25.94      58.59      32.66     0.3510
rxn010137       train       43.22      73.61      30.39     0.3782
rxn010138       val         33.09      26.66       6.43     0.3266
rxn010139       train       72.51      53.96      18.54     0.2548
rxn010140       train       50.14      58.40       8.27     0.1699
rxn010141       train       80.21      39.01      41.20     0.1119
rxn010142       val         15.89      27.14      11.26     0.1039
rxn010143       val         77.08      52.72      24.36     0.1546
rxn010144       train       16.15      33.05      16.90     0.2203
rxn010145       train       76.61      74.89       1.72     0.2676
rxn010146       train       29.05      34.66       5.62     0.1538
rxn010147       train       37.24      63.48      26.24     0.1616
rxn010148       train       59.85      61.90       2.05     0.1922
rxn010149       train       37.55      55.74      18.19     0.1349
rxn010150       train       59.17      63.02       3.85     0.1206
rxn010151       train       57.65      63.78       6.13     0.1282
rxn010152       train       38.17      52.92      14.75     0.1236
rxn010153       train       35.69      49.77      14.08     0.1895
rxn010154       train       54.88      67.54      12.66     0.1722
rxn010155       train       38.92      50.82      11.90     0.1241
rxn010156       train       16.67      40.17      23.50     0.1404
rxn010157       train       54.54      61.71       7.17     0.1152
rxn010158       train       54.70      61.63       6.93     0.1060
rxn010159       train       14.63      37.39      22.76     0.1437
rxn010160       train       50.68      68.66      17.98     0.2304
rxn010161       train       91.43      66.87      24.56     0.1345
rxn010162       train       44.53      67.49      22.96     0.2465
rxn010163       train       43.94      29.21      14.73     0.1654
rxn010164       train       77.95      71.75       6.20     0.2701
rxn010165       train       28.00      24.78       3.22     0.1124
rxn010166       train       33.80      19.04      14.76     0.1494
rxn010167       train       48.72      30.77      17.95     0.3316
rxn010168       train       38.05      36.64       1.41     0.0596
rxn010169       train       97.74      14.25      83.49     0.3849
rxn010170       train       55.05      35.12      19.93     0.2169
rxn010171       train       45.00      39.57       5.44     0.2883
rxn010172       train       49.87      39.61      10.26     0.3259
rxn010173       train       35.81      18.43      17.37     0.2382
rxn010174       train       12.70      25.52      12.82     0.1147
rxn010175       val         28.07      30.25       2.18     0.2098
rxn010176       val         29.56      27.02       2.54     0.1633
rxn010177       train       10.63      21.95      11.32     0.1216
rxn010178       train       11.62      10.05       1.57     0.1314
rxn010179       val          2.81       7.59       4.78     0.0627
rxn010180       train       36.36      30.39       5.97     0.2405
rxn010181       train       16.55      15.38       1.17     0.1942
rxn010182       train       61.64      27.61      34.03     0.2019
rxn010183       train       44.16      29.71      14.45     0.2851
rxn010184       val         22.85      22.38       0.47     0.1885
rxn010185       train       56.87      28.16      28.71     0.1353
rxn010186       train       17.41      14.73       2.69     0.1370
rxn010187       train        0.56       5.38       4.82     0.1346
rxn010188       train        4.95      13.37       8.42     0.1652
rxn010189       train       53.93      51.90       2.03     0.1097
rxn010190       train       74.72      56.51      18.21     0.1519
rxn010191       train       52.80      71.32      18.53     0.3120
rxn010192       val         10.62      16.16       5.54     0.3864
rxn010193       train       45.09      56.07      10.97     0.2216
rxn010194       train       33.26      46.71      13.46     0.1922
rxn010195       val         46.54      55.43       8.88     0.0553
rxn010196       val          5.63      32.01      26.38     0.2231
rxn010197       train       82.64      62.27      20.36     0.1959
rxn010198       train        6.96      47.10      40.14     0.2426
rxn010199       train        7.46      28.91      21.46     0.2420
rxn010200       train       84.77      60.11      24.66     0.3588
rxn010201       train       51.06      39.48      11.58     0.2812
rxn010202       train       42.21      43.38       1.16     0.1990
rxn010203       train       27.27      46.79      19.52     0.3209
rxn010204       train       27.77      37.77      10.00     0.0840
rxn010205       train       36.27      63.00      26.73     0.1996
rxn010206       train       30.56      24.45       6.11     0.1934
rxn010207       train        2.16      19.10      16.94     0.0593
rxn010208       train       35.45      65.44      29.99     0.2237
rxn010209       train       51.53      47.50       4.03     0.1372
rxn010210       train       83.90      61.08      22.82     0.1802
rxn010211       train       49.41      48.09       1.32     0.1090
rxn010212       train       26.51      39.19      12.68     0.1217
rxn010213       train       22.59      37.33      14.74     0.1096
rxn010214       train       80.22      66.85      13.37     0.2517
rxn010215       train       59.37      62.20       2.83     0.2245
rxn010216       train       22.48      21.74       0.74     0.1169
rxn010217       train       59.58      37.12      22.46     0.1664
rxn010218       train       35.06      43.66       8.60     0.2138
rxn010219       train       63.58      62.73       0.86     0.2282
rxn010220       train        2.45      19.79      17.34     0.0563
rxn010221       train        8.73       0.33       8.40     0.0995
rxn010222       train       33.32      23.25      10.07     0.2322
rxn010223       train       28.53      34.17       5.64     0.1075
rxn010224       train       13.32      11.03       2.29     0.2321
